collection_no,source_database,collection.authorizer,occurrence.genus_reso,occurrence.genus_name,occurrence.species_reso,occurrence.species_name,original.genus_reso,original.genus_name,original.species_reso,original.species_name,collection.enterer,collection.reference_no,pubyr,state,county,latdec,lngdec,geogscale,spatial_resolution,geogcomments,10_my_bin,ma_max,ma_min,ma_mid,zone,geological_group,formation,member,localsection,localbed,localbedunit,localorder,regionalsection,regionalbed,regionalbedunit,regionalorder,stratscale,stratcomments,lithdescript,lithadj,lithification,minor_lithology,lithology1,fossilsfrom1,lithification2,minor_lithology2,lithadj2,lithology2,fossilsfrom2,environment,tectonic_setting,pres_mode,geology_comments,spatial_resolution2,temporal_resolution,feed_pred_traces,encrustation,bioerosion,fragmentation,sorting,art_whole_bodies,disart_assoc_maj_elems,lagerstatten,concentration,orientation,preservation_quality,abund_in_sediment,assembl_comps,taphonomy_comments,collection_type,collection_coverage,coll_meth,collection_size,collection_size_unit,museum,collectors,collection_dates,rock_censused_unit,rock_censused,collection_comments,taxonomy_comments,collection.created
87453,PaleoDB,A. Hendy,,Corbula,,subtrigonalis,,,,,A. Hendy,29452,1931,Alberta,,49.766667,-112.45,basin,,"SPECIFIC LOCATION: Southern plains, Alberta, Canada. LAT/LONG: estimated based on Chin Coulee (type section), Alberta",Cretaceous 7,84.9,70.6,77.75,,,Foremost,,,,,,,,,,formation,"STRATIGRAPHIC RELATIONS: The unit is overlain by the Oldman Formation and underlain by marine Pakowki shales. AGE: Campanian on the basis of ammonite (and other groups) biostratigraphy; Santonian according to Canada Geological Lexicon, but this appears erroneous, as it overlies Early Campanian strata. STRATIGRAPHIC POSITION: List represents formation.",SPECIFIC LITHOLOGY: Siliciclastic. LITHIFICATION: Poorly-lithified based on personal observation by enterer.,,poorly lithified,,"""siliciclastic""",Y,,,,,Y,shoreface,,"body,original calcite,replaced with calcite",ENVIRONMENT: Shallow marine setting.,,,,,,,,,,,,,,,macrofossils,,general faunal/floral,some genera,"surface (in situ),field collection",,,,,,,,COLLECTOR: Multiple collectors. REPOSITORY: University of Alberta Geological Museum.,"COVERAGE: Limited to characteristic marine invertebrate taxa. NOMENCLATURE: Not an authoritative publication, and with somewhat antiquated nomenclature, but species-resolution identifications.",17/03/2009 18:31
87439,PaleoDB,A. Hendy,,Yoldia,,evansi,,,,,A. Hendy,29446,1935,Alberta,,52.833333,-110.866667,basin,,"SPECIFIC LOCATION: From multiple localities in Alberta and Saskatchewan, including: 1) Wainwright area; 2) Battle River, Alberta. LAT/LONG: estimated based on Wainwright, Alberta.",Cretaceous 7,84.9,70.6,77.75,,,Lea Park,,,,,,,,,,formation,"STRATIGRAPHIC RELATIONS: The top of the unit is defined by an interfingering contact with the Judith River Formation. The bottom is the contact with the upper or First White Speckled Shale. In eastern Saskatchewan and southern Manitoba the Lea Park correlates with the Gammon Ferruginous, Pembina and lower Millwood members of the Pierre Shale. To the north the Labiche Formation of the Athabasca River region is partly equivalent. In the Peace River area the Puskwaskau Formation is of similar age to the lower Lea Park. In the north and central Alberta Foothills the Nomad, Chungo and Hanson members of the Wapiabi Formation are considered equivalent. In southern Alberta the Belly River, Pakowki and Milk River formations and in northern Montana their stratigraphic equivalents the Judith River, Claggett and Eagle formations are of similar age to the Lea Park. AGE: Campanian, on the basis of ammonoid biostratigraphy; Scaphites ventricosus zone. STRATIGRAPHIC POSITION: List representing lower part of formation.",SPECIFIC LITHOLOGY: Typically composed of medium to dark grey shale with minor amounts of silt. LITHIFICATION: Poorly lithified.,gray,poorly lithified,silty,"""shale""",Y,,,,,,marine indet.,,"body,cast,mold/impression",ENVIRONMENT: Siliciclastic marine.,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"surface (in situ),field collection",,,GSC,,,,,COLLECTOR: Multiple collectors. REPOSITORY: Geological Survey of Canada (GSC).,"COVERAGE: Exhaustive for marine invertebrates. NOMENCLATURE: Not an authoritative publication, and with relatively antiquated nomenclature but species-resolution identifications.",17/03/2009 14:54
87439,PaleoDB,A. Hendy,,Inoceramus,,sp.,,,,,A. Hendy,29446,1935,Alberta,,52.833333,-110.866667,basin,,"SPECIFIC LOCATION: From multiple localities in Alberta and Saskatchewan, including: 1) Wainwright area; 2) Battle River, Alberta. LAT/LONG: estimated based on Wainwright, Alberta.",Cretaceous 7,84.9,70.6,77.75,,,Lea Park,,,,,,,,,,formation,"STRATIGRAPHIC RELATIONS: The top of the unit is defined by an interfingering contact with the Judith River Formation. The bottom is the contact with the upper or First White Speckled Shale. In eastern Saskatchewan and southern Manitoba the Lea Park correlates with the Gammon Ferruginous, Pembina and lower Millwood members of the Pierre Shale. To the north the Labiche Formation of the Athabasca River region is partly equivalent. In the Peace River area the Puskwaskau Formation is of similar age to the lower Lea Park. In the north and central Alberta Foothills the Nomad, Chungo and Hanson members of the Wapiabi Formation are considered equivalent. In southern Alberta the Belly River, Pakowki and Milk River formations and in northern Montana their stratigraphic equivalents the Judith River, Claggett and Eagle formations are of similar age to the Lea Park. AGE: Campanian, on the basis of ammonoid biostratigraphy; Scaphites ventricosus zone. STRATIGRAPHIC POSITION: List representing lower part of formation.",SPECIFIC LITHOLOGY: Typically composed of medium to dark grey shale with minor amounts of silt. LITHIFICATION: Poorly lithified.,gray,poorly lithified,silty,"""shale""",Y,,,,,,marine indet.,,"body,cast,mold/impression",ENVIRONMENT: Siliciclastic marine.,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"surface (in situ),field collection",,,GSC,,,,,COLLECTOR: Multiple collectors. REPOSITORY: Geological Survey of Canada (GSC).,"COVERAGE: Exhaustive for marine invertebrates. NOMENCLATURE: Not an authoritative publication, and with relatively antiquated nomenclature but species-resolution identifications.",17/03/2009 14:54
87439,PaleoDB,A. Hendy,,Modiolus,,meeki,,Modiola,,meeki,A. Hendy,29446,1935,Alberta,,52.833333,-110.866667,basin,,"SPECIFIC LOCATION: From multiple localities in Alberta and Saskatchewan, including: 1) Wainwright area; 2) Battle River, Alberta. LAT/LONG: estimated based on Wainwright, Alberta.",Cretaceous 7,84.9,70.6,77.75,,,Lea Park,,,,,,,,,,formation,"STRATIGRAPHIC RELATIONS: The top of the unit is defined by an interfingering contact with the Judith River Formation. The bottom is the contact with the upper or First White Speckled Shale. In eastern Saskatchewan and southern Manitoba the Lea Park correlates with the Gammon Ferruginous, Pembina and lower Millwood members of the Pierre Shale. To the north the Labiche Formation of the Athabasca River region is partly equivalent. In the Peace River area the Puskwaskau Formation is of similar age to the lower Lea Park. In the north and central Alberta Foothills the Nomad, Chungo and Hanson members of the Wapiabi Formation are considered equivalent. In southern Alberta the Belly River, Pakowki and Milk River formations and in northern Montana their stratigraphic equivalents the Judith River, Claggett and Eagle formations are of similar age to the Lea Park. AGE: Campanian, on the basis of ammonoid biostratigraphy; Scaphites ventricosus zone. STRATIGRAPHIC POSITION: List representing lower part of formation.",SPECIFIC LITHOLOGY: Typically composed of medium to dark grey shale with minor amounts of silt. LITHIFICATION: Poorly lithified.,gray,poorly lithified,silty,"""shale""",Y,,,,,,marine indet.,,"body,cast,mold/impression",ENVIRONMENT: Siliciclastic marine.,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"surface (in situ),field collection",,,GSC,,,,,COLLECTOR: Multiple collectors. REPOSITORY: Geological Survey of Canada (GSC).,"COVERAGE: Exhaustive for marine invertebrates. NOMENCLATURE: Not an authoritative publication, and with relatively antiquated nomenclature but species-resolution identifications.",17/03/2009 14:54
87439,PaleoDB,A. Hendy,,Pholadomya,,subventricosa,,,,,A. Hendy,29446,1935,Alberta,,52.833333,-110.866667,basin,,"SPECIFIC LOCATION: From multiple localities in Alberta and Saskatchewan, including: 1) Wainwright area; 2) Battle River, Alberta. LAT/LONG: estimated based on Wainwright, Alberta.",Cretaceous 7,84.9,70.6,77.75,,,Lea Park,,,,,,,,,,formation,"STRATIGRAPHIC RELATIONS: The top of the unit is defined by an interfingering contact with the Judith River Formation. The bottom is the contact with the upper or First White Speckled Shale. In eastern Saskatchewan and southern Manitoba the Lea Park correlates with the Gammon Ferruginous, Pembina and lower Millwood members of the Pierre Shale. To the north the Labiche Formation of the Athabasca River region is partly equivalent. In the Peace River area the Puskwaskau Formation is of similar age to the lower Lea Park. In the north and central Alberta Foothills the Nomad, Chungo and Hanson members of the Wapiabi Formation are considered equivalent. In southern Alberta the Belly River, Pakowki and Milk River formations and in northern Montana their stratigraphic equivalents the Judith River, Claggett and Eagle formations are of similar age to the Lea Park. AGE: Campanian, on the basis of ammonoid biostratigraphy; Scaphites ventricosus zone. STRATIGRAPHIC POSITION: List representing lower part of formation.",SPECIFIC LITHOLOGY: Typically composed of medium to dark grey shale with minor amounts of silt. LITHIFICATION: Poorly lithified.,gray,poorly lithified,silty,"""shale""",Y,,,,,,marine indet.,,"body,cast,mold/impression",ENVIRONMENT: Siliciclastic marine.,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"surface (in situ),field collection",,,GSC,,,,,COLLECTOR: Multiple collectors. REPOSITORY: Geological Survey of Canada (GSC).,"COVERAGE: Exhaustive for marine invertebrates. NOMENCLATURE: Not an authoritative publication, and with relatively antiquated nomenclature but species-resolution identifications.",17/03/2009 14:54
87439,PaleoDB,A. Hendy,,Lucina,,occidentalis,,,,,A. Hendy,29446,1935,Alberta,,52.833333,-110.866667,basin,,"SPECIFIC LOCATION: From multiple localities in Alberta and Saskatchewan, including: 1) Wainwright area; 2) Battle River, Alberta. LAT/LONG: estimated based on Wainwright, Alberta.",Cretaceous 7,84.9,70.6,77.75,,,Lea Park,,,,,,,,,,formation,"STRATIGRAPHIC RELATIONS: The top of the unit is defined by an interfingering contact with the Judith River Formation. The bottom is the contact with the upper or First White Speckled Shale. In eastern Saskatchewan and southern Manitoba the Lea Park correlates with the Gammon Ferruginous, Pembina and lower Millwood members of the Pierre Shale. To the north the Labiche Formation of the Athabasca River region is partly equivalent. In the Peace River area the Puskwaskau Formation is of similar age to the lower Lea Park. In the north and central Alberta Foothills the Nomad, Chungo and Hanson members of the Wapiabi Formation are considered equivalent. In southern Alberta the Belly River, Pakowki and Milk River formations and in northern Montana their stratigraphic equivalents the Judith River, Claggett and Eagle formations are of similar age to the Lea Park. AGE: Campanian, on the basis of ammonoid biostratigraphy; Scaphites ventricosus zone. STRATIGRAPHIC POSITION: List representing lower part of formation.",SPECIFIC LITHOLOGY: Typically composed of medium to dark grey shale with minor amounts of silt. LITHIFICATION: Poorly lithified.,gray,poorly lithified,silty,"""shale""",Y,,,,,,marine indet.,,"body,cast,mold/impression",ENVIRONMENT: Siliciclastic marine.,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"surface (in situ),field collection",,,GSC,,,,,COLLECTOR: Multiple collectors. REPOSITORY: Geological Survey of Canada (GSC).,"COVERAGE: Exhaustive for marine invertebrates. NOMENCLATURE: Not an authoritative publication, and with relatively antiquated nomenclature but species-resolution identifications.",17/03/2009 14:54
87439,PaleoDB,A. Hendy,,Lucina,,sp.,,,,,A. Hendy,29446,1935,Alberta,,52.833333,-110.866667,basin,,"SPECIFIC LOCATION: From multiple localities in Alberta and Saskatchewan, including: 1) Wainwright area; 2) Battle River, Alberta. LAT/LONG: estimated based on Wainwright, Alberta.",Cretaceous 7,84.9,70.6,77.75,,,Lea Park,,,,,,,,,,formation,"STRATIGRAPHIC RELATIONS: The top of the unit is defined by an interfingering contact with the Judith River Formation. The bottom is the contact with the upper or First White Speckled Shale. In eastern Saskatchewan and southern Manitoba the Lea Park correlates with the Gammon Ferruginous, Pembina and lower Millwood members of the Pierre Shale. To the north the Labiche Formation of the Athabasca River region is partly equivalent. In the Peace River area the Puskwaskau Formation is of similar age to the lower Lea Park. In the north and central Alberta Foothills the Nomad, Chungo and Hanson members of the Wapiabi Formation are considered equivalent. In southern Alberta the Belly River, Pakowki and Milk River formations and in northern Montana their stratigraphic equivalents the Judith River, Claggett and Eagle formations are of similar age to the Lea Park. AGE: Campanian, on the basis of ammonoid biostratigraphy; Scaphites ventricosus zone. STRATIGRAPHIC POSITION: List representing lower part of formation.",SPECIFIC LITHOLOGY: Typically composed of medium to dark grey shale with minor amounts of silt. LITHIFICATION: Poorly lithified.,gray,poorly lithified,silty,"""shale""",Y,,,,,,marine indet.,,"body,cast,mold/impression",ENVIRONMENT: Siliciclastic marine.,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"surface (in situ),field collection",,,GSC,,,,,COLLECTOR: Multiple collectors. REPOSITORY: Geological Survey of Canada (GSC).,"COVERAGE: Exhaustive for marine invertebrates. NOMENCLATURE: Not an authoritative publication, and with relatively antiquated nomenclature but species-resolution identifications.",17/03/2009 14:54
87439,PaleoDB,A. Hendy,,Liopistha,,undata,,,,,A. Hendy,29446,1935,Alberta,,52.833333,-110.866667,basin,,"SPECIFIC LOCATION: From multiple localities in Alberta and Saskatchewan, including: 1) Wainwright area; 2) Battle River, Alberta. LAT/LONG: estimated based on Wainwright, Alberta.",Cretaceous 7,84.9,70.6,77.75,,,Lea Park,,,,,,,,,,formation,"STRATIGRAPHIC RELATIONS: The top of the unit is defined by an interfingering contact with the Judith River Formation. The bottom is the contact with the upper or First White Speckled Shale. In eastern Saskatchewan and southern Manitoba the Lea Park correlates with the Gammon Ferruginous, Pembina and lower Millwood members of the Pierre Shale. To the north the Labiche Formation of the Athabasca River region is partly equivalent. In the Peace River area the Puskwaskau Formation is of similar age to the lower Lea Park. In the north and central Alberta Foothills the Nomad, Chungo and Hanson members of the Wapiabi Formation are considered equivalent. In southern Alberta the Belly River, Pakowki and Milk River formations and in northern Montana their stratigraphic equivalents the Judith River, Claggett and Eagle formations are of similar age to the Lea Park. AGE: Campanian, on the basis of ammonoid biostratigraphy; Scaphites ventricosus zone. STRATIGRAPHIC POSITION: List representing lower part of formation.",SPECIFIC LITHOLOGY: Typically composed of medium to dark grey shale with minor amounts of silt. LITHIFICATION: Poorly lithified.,gray,poorly lithified,silty,"""shale""",Y,,,,,,marine indet.,,"body,cast,mold/impression",ENVIRONMENT: Siliciclastic marine.,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"surface (in situ),field collection",,,GSC,,,,,COLLECTOR: Multiple collectors. REPOSITORY: Geological Survey of Canada (GSC).,"COVERAGE: Exhaustive for marine invertebrates. NOMENCLATURE: Not an authoritative publication, and with relatively antiquated nomenclature but species-resolution identifications.",17/03/2009 14:54
87439,PaleoDB,A. Hendy,,Protocardia,,borealis,,,,,A. Hendy,29446,1935,Alberta,,52.833333,-110.866667,basin,,"SPECIFIC LOCATION: From multiple localities in Alberta and Saskatchewan, including: 1) Wainwright area; 2) Battle River, Alberta. LAT/LONG: estimated based on Wainwright, Alberta.",Cretaceous 7,84.9,70.6,77.75,,,Lea Park,,,,,,,,,,formation,"STRATIGRAPHIC RELATIONS: The top of the unit is defined by an interfingering contact with the Judith River Formation. The bottom is the contact with the upper or First White Speckled Shale. In eastern Saskatchewan and southern Manitoba the Lea Park correlates with the Gammon Ferruginous, Pembina and lower Millwood members of the Pierre Shale. To the north the Labiche Formation of the Athabasca River region is partly equivalent. In the Peace River area the Puskwaskau Formation is of similar age to the lower Lea Park. In the north and central Alberta Foothills the Nomad, Chungo and Hanson members of the Wapiabi Formation are considered equivalent. In southern Alberta the Belly River, Pakowki and Milk River formations and in northern Montana their stratigraphic equivalents the Judith River, Claggett and Eagle formations are of similar age to the Lea Park. AGE: Campanian, on the basis of ammonoid biostratigraphy; Scaphites ventricosus zone. STRATIGRAPHIC POSITION: List representing lower part of formation.",SPECIFIC LITHOLOGY: Typically composed of medium to dark grey shale with minor amounts of silt. LITHIFICATION: Poorly lithified.,gray,poorly lithified,silty,"""shale""",Y,,,,,,marine indet.,,"body,cast,mold/impression",ENVIRONMENT: Siliciclastic marine.,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"surface (in situ),field collection",,,GSC,,,,,COLLECTOR: Multiple collectors. REPOSITORY: Geological Survey of Canada (GSC).,"COVERAGE: Exhaustive for marine invertebrates. NOMENCLATURE: Not an authoritative publication, and with relatively antiquated nomenclature but species-resolution identifications.",17/03/2009 14:54
87439,PaleoDB,A. Hendy,?,Corbula,,sp.,,,,,A. Hendy,29446,1935,Alberta,,52.833333,-110.866667,basin,,"SPECIFIC LOCATION: From multiple localities in Alberta and Saskatchewan, including: 1) Wainwright area; 2) Battle River, Alberta. LAT/LONG: estimated based on Wainwright, Alberta.",Cretaceous 7,84.9,70.6,77.75,,,Lea Park,,,,,,,,,,formation,"STRATIGRAPHIC RELATIONS: The top of the unit is defined by an interfingering contact with the Judith River Formation. The bottom is the contact with the upper or First White Speckled Shale. In eastern Saskatchewan and southern Manitoba the Lea Park correlates with the Gammon Ferruginous, Pembina and lower Millwood members of the Pierre Shale. To the north the Labiche Formation of the Athabasca River region is partly equivalent. In the Peace River area the Puskwaskau Formation is of similar age to the lower Lea Park. In the north and central Alberta Foothills the Nomad, Chungo and Hanson members of the Wapiabi Formation are considered equivalent. In southern Alberta the Belly River, Pakowki and Milk River formations and in northern Montana their stratigraphic equivalents the Judith River, Claggett and Eagle formations are of similar age to the Lea Park. AGE: Campanian, on the basis of ammonoid biostratigraphy; Scaphites ventricosus zone. STRATIGRAPHIC POSITION: List representing lower part of formation.",SPECIFIC LITHOLOGY: Typically composed of medium to dark grey shale with minor amounts of silt. LITHIFICATION: Poorly lithified.,gray,poorly lithified,silty,"""shale""",Y,,,,,,marine indet.,,"body,cast,mold/impression",ENVIRONMENT: Siliciclastic marine.,,,,,,,,,,,,,,,macrofossils,,taxonomic,,"surface (in situ),field collection",,,GSC,,,,,COLLECTOR: Multiple collectors. REPOSITORY: Geological Survey of Canada (GSC).,"COVERAGE: Exhaustive for marine invertebrates. NOMENCLATURE: Not an authoritative publication, and with relatively antiquated nomenclature but species-resolution identifications.",17/03/2009 14:54
