collection_no,source_database,collection.authorizer,occurrence.genus_reso,occurrence.genus_name,occurrence.species_reso,occurrence.species_name,original.genus_reso,original.genus_name,original.species_reso,original.species_name,collection.enterer,collection.reference_no,pubyr,state,county,latdec,lngdec,geogscale,spatial_resolution,geogcomments,10_my_bin,ma_max,ma_min,ma_mid,zone,geological_group,formation,member,localsection,localbed,localbedunit,localorder,regionalsection,regionalbed,regionalbedunit,regionalorder,stratscale,stratcomments,lithdescript,lithadj,lithification,minor_lithology,lithology1,fossilsfrom1,lithification2,minor_lithology2,lithadj2,lithology2,fossilsfrom2,environment,tectonic_setting,pres_mode,geology_comments,spatial_resolution2,temporal_resolution,feed_pred_traces,encrustation,bioerosion,fragmentation,sorting,art_whole_bodies,disart_assoc_maj_elems,lagerstatten,concentration,orientation,preservation_quality,abund_in_sediment,assembl_comps,taphonomy_comments,collection_type,collection_coverage,coll_meth,collection_size,collection_size_unit,museum,collectors,collection_dates,rock_censused_unit,rock_censused,collection_comments,taxonomy_comments,collection.created
83094,PaleoDB,A. Hendy,,Baculites,,reduncus,,,,,A. Hendy,27908,1993,Arkansas,Little River,33.796944,-94.060278,outcrop,,"SPECIFIC LOCATION: White Cliffs, Little River Co., Arkansas. LAT/LONG: estimated based on White Cliffs, Arkansas.",Cretaceous 7,84.9,70.6,77.75,,Taylor,Annona,,,,,,,,,,bed,"STRATIGRAPHIC RELATIONS: From the Annona Fm, which regionally overlies the Ozan Fm, and is overlain by the Marlbrook Fm, all of the Taylor Gp. AGE: Late Campanian on the basis of ammonite biostratigraphy; Baculites gregoryensis/B. reduncus zone. STRATIGRAPHIC POSITION: From phosphate bed at very base of Annona Fm.","SPECIFIC LITHOLOGY: Grey weathering chalky marl, with phosphatic nodules, sometimes welded into a phosphatic conglomerate. The phosphates are black, pale brown, and cream coloured. LITHIFICATION: Lithified, on the basis of figured specimens.","concretionary,phosphatic,black,brown,yellow",lithified,conglomeratic,lime mudstone,Y,,,,,Y,carbonate indet.,,"cast,mold/impression",ENVIRONMENT: Shallow marine cabonate setting.,,,,occasional,occasional,,,,,,,,poor,,macrofossils,,taxonomic,some macrofossils,"surface (in situ),field collection",,,USNM,Kennedy et al.,1973-1974,,,"COLLECTOR: W.J. Kennedy, W.A. Cobban, R.E. Burkholder, and B.F. Clardy, 1974-1974. REPOSITORY: USNM, Washington DC.","COVERAGE: Exhaustive for ammonoids, and including informally listed bivalves and gastropods. NOMENCLATURE: An authoritative publication, with modern nomenclature and species-resolution identifications.",07/08/2008 08:12
83094,PaleoDB,A. Hendy,,Baculites,,sp.,,,,,A. Hendy,27908,1993,Arkansas,Little River,33.796944,-94.060278,outcrop,,"SPECIFIC LOCATION: White Cliffs, Little River Co., Arkansas. LAT/LONG: estimated based on White Cliffs, Arkansas.",Cretaceous 7,84.9,70.6,77.75,,Taylor,Annona,,,,,,,,,,bed,"STRATIGRAPHIC RELATIONS: From the Annona Fm, which regionally overlies the Ozan Fm, and is overlain by the Marlbrook Fm, all of the Taylor Gp. AGE: Late Campanian on the basis of ammonite biostratigraphy; Baculites gregoryensis/B. reduncus zone. STRATIGRAPHIC POSITION: From phosphate bed at very base of Annona Fm.","SPECIFIC LITHOLOGY: Grey weathering chalky marl, with phosphatic nodules, sometimes welded into a phosphatic conglomerate. The phosphates are black, pale brown, and cream coloured. LITHIFICATION: Lithified, on the basis of figured specimens.","concretionary,phosphatic,black,brown,yellow",lithified,conglomeratic,lime mudstone,Y,,,,,Y,carbonate indet.,,"cast,mold/impression",ENVIRONMENT: Shallow marine cabonate setting.,,,,occasional,occasional,,,,,,,,poor,,macrofossils,,taxonomic,some macrofossils,"surface (in situ),field collection",,,USNM,Kennedy et al.,1973-1974,,,"COLLECTOR: W.J. Kennedy, W.A. Cobban, R.E. Burkholder, and B.F. Clardy, 1974-1974. REPOSITORY: USNM, Washington DC.","COVERAGE: Exhaustive for ammonoids, and including informally listed bivalves and gastropods. NOMENCLATURE: An authoritative publication, with modern nomenclature and species-resolution identifications.",07/08/2008 08:12
83055,PaleoDB,A. Hendy,,Nostoceras,,archiacianum,,Nostoceras,,archiacianum,A. Hendy,27894,1993,Arkansas,Howard,33.7675,-93.924167,outcrop,,"SPECIFIC LOCATION: Okay Quarry of the Ideal Cement Company in the NW1/4 SW1/4 sec. 30, T. 11 S., R. 27 W., Howard Co., Arkansas. LAT/LONG: estimated based on Okay, Arkansas.",Cretaceous 7,84.9,70.6,77.75,Bostrchoceras polyplocum,Taylor,Ozan,,,,,,,,,,bed,"STRATIGRAPHIC RELATIONS: From the Ozan Fm, which is regionally overlain by the Annona Fm, both of the Taylor Gp. AGE: Late Campanian on the basis of ammonite biostratigraphy; Bostrchoceras polyplocum zone. STRATIGRAPHIC POSITION: From very top of Ozan Fm.","SPECIFIC LITHOLOGY: Grey weathering chalky marl. LITHIFICATION: Lithified, on the basis of figured specimens.",,lithified,,lime mudstone,Y,,,,,Y,carbonate indet.,,"cast,mold/impression",ENVIRONMENT: Shallow marine cabonate setting.,,,,,,,,,,,,,,,macrofossils,,taxonomic,some genera,"surface (in situ),field collection",,,USNM,Kennedy et al.,1973-1974,,,"COLLECTOR: W.J. Kennedy, W.A. Cobban, R.E. Burkholder, and B.F. Clardy, 1974-1974. REPOSITORY: USNM, Washington DC.","COVERAGE: Exhaustive for ammonoids, and including informally listed bivalves and gastropods. NOMENCLATURE: An authoritative publication, with modern nomenclature and species-resolution identifications.",06/08/2008 14:02
83055,PaleoDB,A. Hendy,,Didymoceras,,donezianum,,,,,A. Hendy,27894,1993,Arkansas,Howard,33.7675,-93.924167,outcrop,,"SPECIFIC LOCATION: Okay Quarry of the Ideal Cement Company in the NW1/4 SW1/4 sec. 30, T. 11 S., R. 27 W., Howard Co., Arkansas. LAT/LONG: estimated based on Okay, Arkansas.",Cretaceous 7,84.9,70.6,77.75,Bostrchoceras polyplocum,Taylor,Ozan,,,,,,,,,,bed,"STRATIGRAPHIC RELATIONS: From the Ozan Fm, which is regionally overlain by the Annona Fm, both of the Taylor Gp. AGE: Late Campanian on the basis of ammonite biostratigraphy; Bostrchoceras polyplocum zone. STRATIGRAPHIC POSITION: From very top of Ozan Fm.","SPECIFIC LITHOLOGY: Grey weathering chalky marl. LITHIFICATION: Lithified, on the basis of figured specimens.",,lithified,,lime mudstone,Y,,,,,Y,carbonate indet.,,"cast,mold/impression",ENVIRONMENT: Shallow marine cabonate setting.,,,,,,,,,,,,,,,macrofossils,,taxonomic,some genera,"surface (in situ),field collection",,,USNM,Kennedy et al.,1973-1974,,,"COLLECTOR: W.J. Kennedy, W.A. Cobban, R.E. Burkholder, and B.F. Clardy, 1974-1974. REPOSITORY: USNM, Washington DC.","COVERAGE: Exhaustive for ammonoids, and including informally listed bivalves and gastropods. NOMENCLATURE: An authoritative publication, with modern nomenclature and species-resolution identifications.",06/08/2008 14:02
83055,PaleoDB,A. Hendy,,Didymoceras,,sp.,,,,,A. Hendy,27894,1993,Arkansas,Howard,33.7675,-93.924167,outcrop,,"SPECIFIC LOCATION: Okay Quarry of the Ideal Cement Company in the NW1/4 SW1/4 sec. 30, T. 11 S., R. 27 W., Howard Co., Arkansas. LAT/LONG: estimated based on Okay, Arkansas.",Cretaceous 7,84.9,70.6,77.75,Bostrchoceras polyplocum,Taylor,Ozan,,,,,,,,,,bed,"STRATIGRAPHIC RELATIONS: From the Ozan Fm, which is regionally overlain by the Annona Fm, both of the Taylor Gp. AGE: Late Campanian on the basis of ammonite biostratigraphy; Bostrchoceras polyplocum zone. STRATIGRAPHIC POSITION: From very top of Ozan Fm.","SPECIFIC LITHOLOGY: Grey weathering chalky marl. LITHIFICATION: Lithified, on the basis of figured specimens.",,lithified,,lime mudstone,Y,,,,,Y,carbonate indet.,,"cast,mold/impression",ENVIRONMENT: Shallow marine cabonate setting.,,,,,,,,,,,,,,,macrofossils,,taxonomic,some genera,"surface (in situ),field collection",,,USNM,Kennedy et al.,1973-1974,,,"COLLECTOR: W.J. Kennedy, W.A. Cobban, R.E. Burkholder, and B.F. Clardy, 1974-1974. REPOSITORY: USNM, Washington DC.","COVERAGE: Exhaustive for ammonoids, and including informally listed bivalves and gastropods. NOMENCLATURE: An authoritative publication, with modern nomenclature and species-resolution identifications.",06/08/2008 14:02
83055,PaleoDB,A. Hendy,,Neancyloceras,cf.,bipunctatum,,,,,A. Hendy,27894,1993,Arkansas,Howard,33.7675,-93.924167,outcrop,,"SPECIFIC LOCATION: Okay Quarry of the Ideal Cement Company in the NW1/4 SW1/4 sec. 30, T. 11 S., R. 27 W., Howard Co., Arkansas. LAT/LONG: estimated based on Okay, Arkansas.",Cretaceous 7,84.9,70.6,77.75,Bostrchoceras polyplocum,Taylor,Ozan,,,,,,,,,,bed,"STRATIGRAPHIC RELATIONS: From the Ozan Fm, which is regionally overlain by the Annona Fm, both of the Taylor Gp. AGE: Late Campanian on the basis of ammonite biostratigraphy; Bostrchoceras polyplocum zone. STRATIGRAPHIC POSITION: From very top of Ozan Fm.","SPECIFIC LITHOLOGY: Grey weathering chalky marl. LITHIFICATION: Lithified, on the basis of figured specimens.",,lithified,,lime mudstone,Y,,,,,Y,carbonate indet.,,"cast,mold/impression",ENVIRONMENT: Shallow marine cabonate setting.,,,,,,,,,,,,,,,macrofossils,,taxonomic,some genera,"surface (in situ),field collection",,,USNM,Kennedy et al.,1973-1974,,,"COLLECTOR: W.J. Kennedy, W.A. Cobban, R.E. Burkholder, and B.F. Clardy, 1974-1974. REPOSITORY: USNM, Washington DC.","COVERAGE: Exhaustive for ammonoids, and including informally listed bivalves and gastropods. NOMENCLATURE: An authoritative publication, with modern nomenclature and species-resolution identifications.",06/08/2008 14:02
158387,,M. Clapham,,Pachydiscus,n. sp.,ootacodensis,,Pachydiscus,n. sp.,hornbyense,M. Clapham,18417,1963,British Columbia,,49.545,-124.705,outcrop,,"Northwest side of Hornby Island, on wave-cut platform. [Apparently M394 is an error]",Cretaceous 7,84.9,70.6,77.75,,Nanaimo,Lambert,,,,,,,,,,group of beds,,,,lithified,,"""siliciclastic""",,,,,,,marine indet.,,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,,,,USNM,,,,,,,19/07/2014 11:09
158390,,M. Clapham,,Canadoceras,,multisulcatum,,,,,M. Clapham,18417,1963,British Columbia,,49.302,-124.215,outcrop,,,Cretaceous 7,84.9,70.6,77.75,,,,,,,,,,,,,,,,,lithified,,"""siliciclastic""",,,,,,,marine indet.,,body,,,,,,,,,,,,,,,,macrofossils,,taxonomic,,,,,USGS,,,,,,,19/07/2014 11:31
79607,ETE,M. Carrano,,Sphenodiscus,,sp.,,,,,M. Carrano,26232,2002,Coahuila,,25.5,-101.400278,local area,parautochthonous,"1 km NE of Rincón Colorado, W of Saltillo",Cretaceous 7,84.9,70.6,77.75,,Difunta,Cerro del Pueblo,,,,,,,,,,bed,120 m from base of formation,"""marine shale""","concretionary,sideritic",,,"""shale""",,,,,,,marine indet.,,"body,concretion","""shallow open marine conditions""",parautochthonous,,,,,,,some,some,,,,,,"macrofossils,mesofossils",,general faunal/floral,,"surface (in situ),field collection",,,,M. C. Aguillón-Martínez,1994,,,,,14/03/2008 14:26
154244,,D. Nicholson,,Sphenodiscus,,sp.,,,,,D. Nicholson,49984,2009,Coahuila,,25.541889,-101.358785,outcrop,parautochthonous,,Cretaceous 7,84.9,70.6,77.75,,Difunta,Cerro del Pueblo,,,,,,,,,,bed,,,,,,not reported,,,,,,,marginal marine indet.,,"body,concretion",,parautochthonous,,,,,,,,,,,,,,macrofossils,,taxonomic,some genera,field collection,,,,,2006,,,,,05/02/2014 10:24
171307,,M. Clapham,,Neophylloceras,n. sp.,arturoi,,Hypophylloceras,n. sp.,arturoi,M. Clapham,55715,2013,Coahuila,,26.751667,-103.168333,local area,,"The locality is reached by traveling north from Ejido Gavilan in Torreon to Laguna del Rey and then crossing Los Charcos de Risa. After 116 km on an unnumbered road, there is a dirt road that branches off to the right eastwards to Rancho El Porvenir. The fossil locality is situated 4.5 km down this road on its north side at N 26 45' 6.45"", W 103 10' 5.62"" and covers a circular area of about 10 hectares. The village of Union y Progreso is located approximately 1 km to the east of the fossil site.",Cretaceous 7,84.9,70.6,77.75,,,Parras,,,,,,,,,,group of beds,"Collected directly from surface exposures where they form part of the desert pavement after they weather out of the Parras Shale. Menabites (Delawarella) vanuxemi (Morton, 1830) represents the upper lower Campanian along the Gulf/Atlantic Coastal plain(s) where it co-occurs with Menabites (Delawarella) delawarensis (Young, 1963; Cobban and Kennedy, 1992b). This latter species is an index fossil for the upper lower Campanian in North America (Kennedy et al., 1992). The subgenus Menabites (Delawarella) is a zonal index for the upper lower Campanian in the Gulf/Atlantic Coastal plains.","Fine-grained siliciclastics, predominantly shale",,lithified,,"""shale""",,,,,,,prodelta,,"mold/impression,replaced with pyrite,replaced with limonite",,,,,,,,,,,,,,,,macrofossils,,taxonomic,,,,,,,,,,"Repository: Coleccion de Paleontologia de Coahuila (CPC) at the Museo del Desierto, Saltillo, Coahuila, Mexico",,05/07/2015 20:30
171307,,M. Clapham,,Tetragonites,n. sp.,silencioensis,,,,,M. Clapham,55715,2013,Coahuila,,26.751667,-103.168333,local area,,"The locality is reached by traveling north from Ejido Gavilan in Torreon to Laguna del Rey and then crossing Los Charcos de Risa. After 116 km on an unnumbered road, there is a dirt road that branches off to the right eastwards to Rancho El Porvenir. The fossil locality is situated 4.5 km down this road on its north side at N 26 45' 6.45"", W 103 10' 5.62"" and covers a circular area of about 10 hectares. The village of Union y Progreso is located approximately 1 km to the east of the fossil site.",Cretaceous 7,84.9,70.6,77.75,,,Parras,,,,,,,,,,group of beds,"Collected directly from surface exposures where they form part of the desert pavement after they weather out of the Parras Shale. Menabites (Delawarella) vanuxemi (Morton, 1830) represents the upper lower Campanian along the Gulf/Atlantic Coastal plain(s) where it co-occurs with Menabites (Delawarella) delawarensis (Young, 1963; Cobban and Kennedy, 1992b). This latter species is an index fossil for the upper lower Campanian in North America (Kennedy et al., 1992). The subgenus Menabites (Delawarella) is a zonal index for the upper lower Campanian in the Gulf/Atlantic Coastal plains.","Fine-grained siliciclastics, predominantly shale",,lithified,,"""shale""",,,,,,,prodelta,,"mold/impression,replaced with pyrite,replaced with limonite",,,,,,,,,,,,,,,,macrofossils,,taxonomic,,,,,,,,,,"Repository: Coleccion de Paleontologia de Coahuila (CPC) at the Museo del Desierto, Saltillo, Coahuila, Mexico",,05/07/2015 20:30
171307,,M. Clapham,,Desmophyllites,,diphylloides,,,,,M. Clapham,55715,2013,Coahuila,,26.751667,-103.168333,local area,,"The locality is reached by traveling north from Ejido Gavilan in Torreon to Laguna del Rey and then crossing Los Charcos de Risa. After 116 km on an unnumbered road, there is a dirt road that branches off to the right eastwards to Rancho El Porvenir. The fossil locality is situated 4.5 km down this road on its north side at N 26 45' 6.45"", W 103 10' 5.62"" and covers a circular area of about 10 hectares. The village of Union y Progreso is located approximately 1 km to the east of the fossil site.",Cretaceous 7,84.9,70.6,77.75,,,Parras,,,,,,,,,,group of beds,"Collected directly from surface exposures where they form part of the desert pavement after they weather out of the Parras Shale. Menabites (Delawarella) vanuxemi (Morton, 1830) represents the upper lower Campanian along the Gulf/Atlantic Coastal plain(s) where it co-occurs with Menabites (Delawarella) delawarensis (Young, 1963; Cobban and Kennedy, 1992b). This latter species is an index fossil for the upper lower Campanian in North America (Kennedy et al., 1992). The subgenus Menabites (Delawarella) is a zonal index for the upper lower Campanian in the Gulf/Atlantic Coastal plains.","Fine-grained siliciclastics, predominantly shale",,lithified,,"""shale""",,,,,,,prodelta,,"mold/impression,replaced with pyrite,replaced with limonite",,,,,,,,,,,,,,,,macrofossils,,taxonomic,,,,,,,,,,"Repository: Coleccion de Paleontologia de Coahuila (CPC) at the Museo del Desierto, Saltillo, Coahuila, Mexico",,05/07/2015 20:30
171307,,M. Clapham,,Pseudoschloenbachia,,mexicana,,Pseudoschloenbachia,,mexicana,M. Clapham,55715,2013,Coahuila,,26.751667,-103.168333,local area,,"The locality is reached by traveling north from Ejido Gavilan in Torreon to Laguna del Rey and then crossing Los Charcos de Risa. After 116 km on an unnumbered road, there is a dirt road that branches off to the right eastwards to Rancho El Porvenir. The fossil locality is situated 4.5 km down this road on its north side at N 26 45' 6.45"", W 103 10' 5.62"" and covers a circular area of about 10 hectares. The village of Union y Progreso is located approximately 1 km to the east of the fossil site.",Cretaceous 7,84.9,70.6,77.75,,,Parras,,,,,,,,,,group of beds,"Collected directly from surface exposures where they form part of the desert pavement after they weather out of the Parras Shale. Menabites (Delawarella) vanuxemi (Morton, 1830) represents the upper lower Campanian along the Gulf/Atlantic Coastal plain(s) where it co-occurs with Menabites (Delawarella) delawarensis (Young, 1963; Cobban and Kennedy, 1992b). This latter species is an index fossil for the upper lower Campanian in North America (Kennedy et al., 1992). The subgenus Menabites (Delawarella) is a zonal index for the upper lower Campanian in the Gulf/Atlantic Coastal plains.","Fine-grained siliciclastics, predominantly shale",,lithified,,"""shale""",,,,,,,prodelta,,"mold/impression,replaced with pyrite,replaced with limonite",,,,,,,,,,,,,,,,macrofossils,,taxonomic,,,,,,,,,,"Repository: Coleccion de Paleontologia de Coahuila (CPC) at the Museo del Desierto, Saltillo, Coahuila, Mexico",,05/07/2015 20:30
171307,,M. Clapham,,Pseudoschloenbachia,aff.,mexicana,,Pseudoschloenbachia,aff.,mexicana,M. Clapham,55715,2013,Coahuila,,26.751667,-103.168333,local area,,"The locality is reached by traveling north from Ejido Gavilan in Torreon to Laguna del Rey and then crossing Los Charcos de Risa. After 116 km on an unnumbered road, there is a dirt road that branches off to the right eastwards to Rancho El Porvenir. The fossil locality is situated 4.5 km down this road on its north side at N 26 45' 6.45"", W 103 10' 5.62"" and covers a circular area of about 10 hectares. The village of Union y Progreso is located approximately 1 km to the east of the fossil site.",Cretaceous 7,84.9,70.6,77.75,,,Parras,,,,,,,,,,group of beds,"Collected directly from surface exposures where they form part of the desert pavement after they weather out of the Parras Shale. Menabites (Delawarella) vanuxemi (Morton, 1830) represents the upper lower Campanian along the Gulf/Atlantic Coastal plain(s) where it co-occurs with Menabites (Delawarella) delawarensis (Young, 1963; Cobban and Kennedy, 1992b). This latter species is an index fossil for the upper lower Campanian in North America (Kennedy et al., 1992). The subgenus Menabites (Delawarella) is a zonal index for the upper lower Campanian in the Gulf/Atlantic Coastal plains.","Fine-grained siliciclastics, predominantly shale",,lithified,,"""shale""",,,,,,,prodelta,,"mold/impression,replaced with pyrite,replaced with limonite",,,,,,,,,,,,,,,,macrofossils,,taxonomic,,,,,,,,,,"Repository: Coleccion de Paleontologia de Coahuila (CPC) at the Museo del Desierto, Saltillo, Coahuila, Mexico",,05/07/2015 20:30
171307,,M. Clapham,,Menabites,,vanuxemi,,Menabites,,vanuxemi,M. Clapham,55715,2013,Coahuila,,26.751667,-103.168333,local area,,"The locality is reached by traveling north from Ejido Gavilan in Torreon to Laguna del Rey and then crossing Los Charcos de Risa. After 116 km on an unnumbered road, there is a dirt road that branches off to the right eastwards to Rancho El Porvenir. The fossil locality is situated 4.5 km down this road on its north side at N 26 45' 6.45"", W 103 10' 5.62"" and covers a circular area of about 10 hectares. The village of Union y Progreso is located approximately 1 km to the east of the fossil site.",Cretaceous 7,84.9,70.6,77.75,,,Parras,,,,,,,,,,group of beds,"Collected directly from surface exposures where they form part of the desert pavement after they weather out of the Parras Shale. Menabites (Delawarella) vanuxemi (Morton, 1830) represents the upper lower Campanian along the Gulf/Atlantic Coastal plain(s) where it co-occurs with Menabites (Delawarella) delawarensis (Young, 1963; Cobban and Kennedy, 1992b). This latter species is an index fossil for the upper lower Campanian in North America (Kennedy et al., 1992). The subgenus Menabites (Delawarella) is a zonal index for the upper lower Campanian in the Gulf/Atlantic Coastal plains.","Fine-grained siliciclastics, predominantly shale",,lithified,,"""shale""",,,,,,,prodelta,,"mold/impression,replaced with pyrite,replaced with limonite",,,,,,,,,,,,,,,,macrofossils,,taxonomic,,,,,,,,,,"Repository: Coleccion de Paleontologia de Coahuila (CPC) at the Museo del Desierto, Saltillo, Coahuila, Mexico",,05/07/2015 20:30
